text,category,priority,source,category_encoded,priority_encoded
water sabzi unclean chapati hygiene,Canteen,Low,synth_highacc,9,1
endorse submission document policy notary,Administration,High,synth_highacc,7,2
suspicious vandalism activity bullied smoke,Security / Discipline,High,synth_highacc,6,2
scholarship card deduction tuition installment,Fees / Finance,Low,synth_highacc,3,1
fuel bus shortage shuttle headlight,Transport,Low,synth_highacc,5,1
project chapter guide lesson final,Academics,High,synth_highacc,2,2
receipt transfer generated tax transaction,Fees / Finance,High,synth_highacc,3,2
food curry shortage curry canteen,Canteen,High,synth_highacc,9,2
router modem connectivity wlan portal,IT Support,Low,synth_highacc,0,1
accused bully fraud witness witness,Security / Discipline,High,synth_highacc,6,2
mosquito bathroom net bucket drainage,Hostels,High,synth_highacc,1,2
hardware shutdown firmware mouse speed,IT Support,Medium,synth_highacc,0,0
result timetable published textbook exam,Academics,Low,synth_highacc,2,1
i lost my student id card somewhere between the gym and the library i ve already deactivated it but if someone finds it i d like to get it back so i don t have to pay for a new one,Security / Discipline,Low,complaint_triage,6,1
membership journal expire abstract available,Library,Low,synth_highacc,8,1
floor window slippery carpenter repairman,Maintenance,Low,synth_highacc,4,1
i need an emergency loan to cover my medical bills after a car accident i saw there is an emergency fund on the website who is the specific admin person i need to speak to,Administration,High,complaint_triage,7,2
window leaking pane fuse socket,Maintenance,High,synth_highacc,4,2
document fee verification policy sworn,Administration,High,synth_highacc,7,2
seminar final certificate chapter answer,Academics,Low,synth_highacc,2,1
status enrollment download notary pending,Administration,High,synth_highacc,7,2
the outdoor benches in the courtyard are splintering the wood has weathered poorly and it s impossible to sit on them without catching your clothes or getting a splinter they need to be sanded down and revarnished for the students,Maintenance,Medium,complaint_triage,4,0
procedure pending seal policy notice,Administration,Low,synth_highacc,7,1
cashier waiver bank loan deposit,Fees / Finance,Medium,synth_highacc,3,0
drainage mug overflowing soap bathroom,Hostels,Medium,synth_highacc,1,0
the shuttle route is too long by the time it reaches the outskirts of the campus it s already 40 minutes into the trip maybe splitting it into two smaller loops would be more efficient for everyone,Transport,Low,complaint_triage,5,1
ethernet storage wlan monitor network,IT Support,Medium,synth_highacc,0,0
authentication restart connect wifi,IT Support,High,synth_highacc,0,2
van diesel overloaded tyre meter,Transport,High,synth_highacc,5,2
certificate hostel guideline application policy,Administration,Low,synth_highacc,7,1
registration missing completed notarized notary,Administration,Medium,synth_highacc,7,0
drugs robbery peddling prohibited sexually,Security / Discipline,High,synth_highacc,6,2
pipe wrench rusted grill renovation,Maintenance,Medium,synth_highacc,4,0
placement postpone drive report group,Academics,High,synth_highacc,2,2
someone left a bag of groceries on the bus there are perishables like milk and eggs in there it s been sitting there since the 11 00 am run,Transport,Low,complaint_triage,5,1
drugs alcohol fight security theft,Security / Discipline,Medium,synth_highacc,6,0
chapter textbook summary diploma textbook,Academics,Medium,synth_highacc,2,0
bill taste rate rate chicken,Canteen,Medium,synth_highacc,9,0
budget concession allocation outstanding transaction,Fees / Finance,Low,synth_highacc,3,1
configure cloud setup port fail,IT Support,Medium,synth_highacc,0,0
bathroom inverter dirty soap staircase,Hostels,Low,synth_highacc,1,1
bibliography abstract section catalogue locate,Library,Low,synth_highacc,8,1
pipe carpenter joint screwdriver construction,Maintenance,High,synth_highacc,4,2
the proctoring software for my online certification exam is failing to recognize my id i am currently in the 15 minute login window and if i don t get in now the exam will be marked as a forfeit i have tried three different browsers and restarted my system i need a bypass code or technical support immediately to save my exam attempt,Academics,High,complaint_triage,2,2
leak sweeping water renovation leak,Maintenance,Medium,synth_highacc,4,0
quiz lecturer revaluation practical degree,Academics,High,synth_highacc,2,2
i d like to suggest that the administration office stays open until 6 00 pm on wednesdays many of us have labs all day and can never make it before you close at 4 30 pm,Administration,Low,complaint_triage,7,1
penalty periodical charged nonfiction bibliography,Library,High,synth_highacc,8,2
bill grant incorrect balance receipt,Fees / Finance,Medium,synth_highacc,3,0
rice pickle undercook water mess,Canteen,High,synth_highacc,9,2
curriculum teacher outdated placement marks,Academics,High,synth_highacc,2,2
report fought environment case guard,Security / Discipline,High,synth_highacc,6,2
the late entry policy for the 8 am lecture is being applied inconsistently some students are allowed in at 8 15 while others are marked absent at 8 05 we need a clear uniform rule for the entire department to avoid confusion,Academics,Medium,complaint_triage,2,0
coffee cheap bitter oil menu,Canteen,Low,synth_highacc,9,1
lock crack broken renovation cleaning,Maintenance,Medium,synth_highacc,4,0
ventilator laundry exhaust mosquito locker,Hostels,High,synth_highacc,1,2
wire repairman exposed brick valve,Maintenance,Medium,synth_highacc,4,0
coffee pickle bitter breakfast juice,Canteen,High,synth_highacc,9,2
fine nonfiction calculation aisle absent,Library,Medium,synth_highacc,8,0
invoice tax due bill bank,Fees / Finance,High,synth_highacc,3,2
homework revaluation diploma project placement,Academics,High,synth_highacc,2,2
fine author waived card shelf,Library,High,synth_highacc,8,2
dinner breakfast snack snack expensive,Canteen,Low,synth_highacc,9,1
marks timetable incorrect answer delayed,Academics,Medium,synth_highacc,2,0
marks degree teacher grade internship,Academics,Medium,synth_highacc,2,0
cup chicken quality glass egg,Canteen,Medium,synth_highacc,9,0
milk oil mess food canteen,Canteen,Medium,synth_highacc,9,0
soap geyser missing locker expensive,Hostels,Low,synth_highacc,1,1
stop mandatory unsafe windscreen helmet,Transport,Low,synth_highacc,5,1
verification rejected submission attestation official,Administration,High,synth_highacc,7,2
bill rice overcharge cook chapati,Canteen,Medium,synth_highacc,9,0
meter van tampered rickshaw diesel,Transport,Medium,synth_highacc,5,0
ebook edition audiobook counter shelf,Library,High,synth_highacc,8,2
pipeline garbage leakage broken burst,Maintenance,Medium,synth_highacc,4,0
fuel overcrowded shortage ticket gear,Transport,Medium,synth_highacc,5,0
deadline submission registration attestation download,Administration,Low,synth_highacc,7,1
update patch failing adapter bug,IT Support,Medium,synth_highacc,0,0
flush sink slipper noisy water,Hostels,Low,synth_highacc,1,1
there s a drone flying very low near the dormitory windows it feels like a huge invasion of privacy as it s clearly recording inside the rooms can we have a policy on drone usage over living areas,Security / Discipline,Low,complaint_triage,6,1
flush sink expensive washroom inverter,Hostels,Medium,synth_highacc,1,0
hinge gutter rusted repairman plumber,Maintenance,Low,synth_highacc,4,1
driver authentication printer patch laptop,IT Support,Medium,synth_highacc,0,0
roommate has locked themselves in and is not responding i have been knocking for an hour and can hear their alarm going off i am worried about their health we need a master key to check on them immediately,Hostels,High,complaint_triage,1,2
notebook final missing curriculum postpone,Academics,Low,synth_highacc,2,1
trespass fraud smuggling vandalism unsafe,Security / Discipline,High,synth_highacc,6,2
plumber drill tap switch drain,Maintenance,High,synth_highacc,4,2
bully assaulted complaint drugs patrol,Security / Discipline,High,synth_highacc,6,2
the air conditioning in the computer lab is not cooling properly with 40 students and all the machines running the temperature is reaching 30 degrees it is becoming very difficult to focus on our coding lab the filters probably need cleaning or the gas needs a refill,Maintenance,Medium,complaint_triage,4,0
connectivity patch unstable crash charger,IT Support,High,synth_highacc,0,2
roommate expensive noisy bucket washroom,Hostels,Low,synth_highacc,1,1
milk pickle sour water vegetable,Canteen,Medium,synth_highacc,9,0
enrollment awaiting confirmed approval download,Administration,High,synth_highacc,7,2
thesis viva report seminar internship,Academics,Medium,synth_highacc,2,0
presentation professor topic group group,Academics,Low,synth_highacc,2,1
mirror parking cracked fare indicator,Transport,Medium,synth_highacc,5,0
upload storage login scanner server,IT Support,Medium,synth_highacc,0,0
group syllabus project grade internship,Academics,Medium,synth_highacc,2,0
tease hostel sexual raped caught,Security / Discipline,Medium,synth_highacc,6,0
fought witness injured danger interrogate,Security / Discipline,Low,synth_highacc,6,1
attestation certificate needed fee procedure,Administration,High,synth_highacc,7,2
vandalism threaten property harass disrespect,Security / Discipline,Medium,synth_highacc,6,0
reboot shutdown storage wlan hardware,IT Support,High,synth_highacc,0,2
teams audio device not detected before thesis defense headset shows in system settings but not in teams checked privacy permissions and drivers defense starts in an hour please assist urgently policy refresh or workaround needed,IT Support,High,complaint_triage,0,2
exam exam postponement schedule missing,Academics,Medium,synth_highacc,2,0
tease fir sexual rape evidence,Security / Discipline,Low,synth_highacc,6,1
overcharge cup bill water chapati,Canteen,Medium,synth_highacc,9,0
construction drill debris repair damage,Maintenance,Medium,synth_highacc,4,0
plumber wrench tap door sewage,Maintenance,High,synth_highacc,4,2
mentor group guidance viva lecture,Academics,Low,synth_highacc,2,1
tile pipe burst repairman burst,Maintenance,High,synth_highacc,4,2
door plumber jammed hole maintenance,Maintenance,Medium,synth_highacc,4,0
hardware internet firmware working wlan,IT Support,Low,synth_highacc,0,1
topic exam unclear assignment quiz,Academics,High,synth_highacc,2,2
reimbursement payable pending fee receipt,Fees / Finance,Low,synth_highacc,3,1
fiction database available scan almanac,Library,Low,synth_highacc,8,1
transaction account error interest interest,Fees / Finance,Low,synth_highacc,3,1
drink lunch kitchen juice glass,Canteen,Low,synth_highacc,9,1
ragging patrol complaint fight offence,Security / Discipline,High,synth_highacc,6,2
circular notice official submission letterhead,Administration,High,synth_highacc,7,2
request for a bulletin board in block b we currently stick all the notices on the walls and it leaves a lot of tape marks a proper cork board would look much cleaner and hold the posters better,Hostels,Low,complaint_triage,1,1
subject diploma registration score mentor,Academics,High,synth_highacc,2,2
drainage laundry expensive tap inverter,Hostels,Medium,synth_highacc,1,0
publisher available details zone reading,Library,Low,synth_highacc,8,1
