complaint_id,complaint_text,category,sentiment_label,polarity_score,priority,source
C11167,It truly helps that the clear evaluation criteria- the improvement is visible.,Examination,positive,0.4,Low,synth
C11168,Happy to report that the smoother login experience and the turnaround was quick.,IT/Technical,positive,0.4,Low,synth
C11169,Could you explain how the parking zone marking Could you mail a copy of the policy?,Infrastructure,neutral,0.0,Low,synth
C11170,May I know the current status of the verification letter format?,Administrative,neutral,0.0,Medium,synth
C11171,Is there any form for the drainage cleaning plan Are walk ins accepted?,Infrastructure,neutral,0.0,Medium,synth
C11172,Kindly update the current policy for the e resource access policies Does it require prior appointment?,Library,neutral,0.0,Low,synth
C11173,"Please guide me on the steps for the fest stall allocation If possible, share the office address as well.",General/Suggestion,neutral,0.0,Low,synth
C11174,Really appreciate that the swift certificate verification- the improvement is visible.,Administrative,positive,0.8,Low,synth
C11175,"When does the window for the curfew relaxation policy If possible, share the office address as well.",Hostel/Accommodation,neutral,0.0,Medium,synth
C11176,Very pleased that the clear evaluation criteria and the effort shows.,Examination,positive,0.4,Low,synth
C11177,Commendable effort around the hygienic ordering process and the effort shows.,Canteen/Food,positive,0.35,Low,synth
C11178,Commendable effort around the responsive suggestions committee we really valued the support.,General/Suggestion,positive,0.35,Low,synth
C11179,Requesting information about the branch change form Are walk ins accepted?,Academic,neutral,0.0,Medium,synth
C11180,Happy to report that the quality control checks- our sincere thanks.,Canteen/Food,positive,0.8,Low,synth
C11181,Refreshing to note that the revised study structure- the improvement is visible.,Academic,positive,0.4,Low,synth
C11182,Good to see that the transparent re-evaluation process and the effort shows.,Examination,positive,0.4,Low,synth
C11183,Impressed that the prompt replies of the faculty panel- the improvement is visible.,Faculty/Staff Behavior,positive,0.8,Low,synth
C11184,Seeking clarification on the reference book renewal limits Does it require prior appointment?,Library,neutral,0.0,Low,synth
C11185,Happy to report that the friendly admission responses and the effort shows.,Faculty/Staff Behavior,positive,0.4,Low,synth
C11186,Seeking clarification on the transcript request period?,Administrative,neutral,0.0,Low,synth
C11187,Please share the relevant circular for the hygiene inspection details?,Canteen/Food,neutral,0.0,Low,synth
C11188,Refreshing to note that the quality control checks- the improvement is visible.,Canteen/Food,positive,0.4,Low,synth
C11189,Refreshing to note that the revised study structure- thanks to the concerned team.,Academic,positive,0.4,Low,synth
C11190,Could you explain how the service standard document?,Faculty/Staff Behavior,neutral,0.0,Low,synth
C11191,Requesting information about the complaint channel for staff conduct?,Faculty/Staff Behavior,neutral,-0.2,Medium,synth
C11192,Requesting information about the marks correction window Does it require prior appointment?,Examination,neutral,0.0,Medium,synth
C11193,Commendable effort around the new courtyard seating we really valued the support.,General/Suggestion,positive,0.35,Low,synth
C11194,Good to see that the faster lunch queues and the effort shows.,Canteen/Food,positive,0.4,Low,synth
C11195,I would like to know the schedule for the road resurfacing timeline?,Infrastructure,neutral,0.0,Medium,synth
C11196,When does the window for the wall repair plan Are walk ins accepted?,Infrastructure,neutral,0.0,Medium,synth
C11197,Refreshing to note that the improved network speed and the effort shows.,IT/Technical,positive,0.4,Low,synth
C11198,Satisfied that the smoother login experience- thanks to the concerned team.,IT/Technical,positive,0.8,Low,synth
C11199,Kindly update the current policy for the licence approval process?,IT/Technical,neutral,0.0,Low,synth
C11200,I am looking for the exact procedure for the profile update form?,Administrative,neutral,0.0,Medium,synth
C11201,Please guide me on the steps for the wall repair plan?,Infrastructure,neutral,0.0,Low,synth
C11202,Happy to report that the friendly admission responses- our sincere thanks.,Faculty/Staff Behavior,positive,0.8,Low,synth
C11203,When does the window for the branch change form Does it require prior appointment?,Academic,neutral,0.0,Medium,synth
C11204,Could you explain how the branch change form Could you mail a copy of the policy?,Academic,neutral,0.0,Medium,synth
C11205,Good to see that the renovated boundary walls- our sincere thanks.,Infrastructure,positive,0.8,Low,synth
C11206,"Kindly update the current policy for the lift maintenance timetable If possible, share the office address as well.",Infrastructure,neutral,0.0,Low,synth
C11207,Could you explain how the grade recalculation timeline Could you mail a copy of the policy?,Examination,neutral,0.0,Medium,synth
C11208,Is there any form for the hygiene inspection details Could you mail a copy of the policy?,Canteen/Food,neutral,0.0,Medium,synth
C11209,Impressed that the friendly complaints desk- the improvement is visible.,Hostel/Accommodation,positive,0.4,Low,synth
C11210,When does the window for the room allotment process Does it require prior appointment?,Hostel/Accommodation,neutral,0.0,Medium,synth
C11211,A big thanks that the recorded lecture facility and the effort shows.,Academic,positive,0.4,Low,synth
C11212,Please guide me on the steps for the grievance escalation steps Does it require prior appointment?,Faculty/Staff Behavior,neutral,0.0,Low,synth
C11213,Very pleased that the on time result publication and the effort shows.,Examination,positive,0.4,Low,synth
C11214,I am looking for the exact procedure for the photocopying policy Could you mail a copy of the policy?,Library,neutral,0.0,Low,synth
C11215,Happy to report that the responsive wifi setup team and the effort shows.,IT/Technical,positive,0.4,Low,synth
C11216,"Seeking clarification on the transfer certificate procedure If possible, share the office address as well.",Administrative,neutral,0.0,Low,synth
C11217,It truly helps that the well maintained restrooms- the improvement is visible.,General/Suggestion,positive,0.4,Low,synth
C11218,Please guide me on the steps for the branch change form Are walk ins accepted?,Academic,neutral,0.0,Medium,synth
C11219,It is a pleasure to see that the smooth result portal experience and the effort shows.,Examination,positive,0.35,Low,synth
C11220,It truly helps that the transparent grading policy and the turnaround was quick.,Academic,positive,0.35,Low,synth
C11221,It truly helps that the quality control checks and the turnaround was quick.,Canteen/Food,positive,0.35,Low,synth
C11222,Refreshing to note that the hygienic ordering process and the turnaround was quick.,Canteen/Food,positive,0.35,Low,synth
C11223,Really appreciate that the transparent re-evaluation process- the improvement is visible.,Examination,positive,0.8,Low,synth
C11224,Happy to report that the helpful records section- our sincere thanks.,Administrative,positive,0.8,Low,synth
C11225,Delighted that the quick window repairs and the turnaround was quick.,Hostel/Accommodation,positive,0.4,Low,synth
C11226,Requesting information about the grievance register location?,Library,neutral,0.0,Medium,synth
C11227,Great news that the extended weekend hours- thanks to the concerned team.,Library,positive,0.8,Low,synth
C11228,"Kindly confirm the required documents for the guest entry rules If possible, share the office address as well.",Hostel/Accommodation,neutral,0.0,Low,synth
C11229,Please guide me on the steps for the data restore procedure Does it require prior appointment?,IT/Technical,neutral,0.0,Low,synth
C11230,Impressed that the faster lunch queues- the improvement is visible.,Canteen/Food,positive,0.8,Low,synth
C11231,Impressed that the transparent grading policy and the turnaround was quick.,Academic,positive,0.4,Low,synth
C11232,Could you clarify the process for the guest speaker scheduling Are walk ins accepted?,General/Suggestion,neutral,0.0,Low,synth
C11233,Seeking clarification on the certificate request process?,Academic,neutral,0.0,Low,synth
C11234,Requesting information about the counselling hour details Does it require prior appointment?,Faculty/Staff Behavior,neutral,0.0,Medium,synth
C11235,It is a pleasure to see that the hygienic ordering process we really valued the support.,Canteen/Food,positive,0.35,Low,synth
C11236,A big thanks that the new e-book subscriptions- the improvement is visible.,Library,positive,0.8,Low,synth
C11237,Seeking clarification on the licence approval process Does it require prior appointment?,IT/Technical,neutral,0.0,Low,synth
C11238,Delighted that the polite caretaker team- our sincere thanks.,Hostel/Accommodation,positive,0.8,Low,synth
C11239,I am looking for the exact procedure for the grievance escalation steps Could you mail a copy of the policy?,Faculty/Staff Behavior,neutral,0.0,Low,synth
C11240,I am looking for the exact procedure for the portion size guidelines Are walk ins accepted?,Canteen/Food,neutral,0.0,Low,synth
C11241,It truly helps that the courteous accounts staff and the effort shows.,Administrative,positive,0.35,Low,synth
C11242,Seeking clarification on the weekly menu schedule Could you mail a copy of the policy?,Canteen/Food,neutral,0.0,Medium,synth
C11243,"Please share the relevant circular for the campus cleanup schedule If possible, share the office address as well.",General/Suggestion,neutral,0.0,Medium,synth
